date,time,tweet,tweet_id,hashtags,user_id,username,location,num_followers,geo_enabled,long,lat,relevant,neg_sent_score,neu_sent_score,pos_sent_score,compound_sent_score,sent_class,query_location
2021-11-17,02:07:13,I dont understand these houses. You lose your dog and you’ll never find it ever again. Plus the hills around it just means it’ll get jumped by 5 coyotes and maybe a badger https://t.co/2jVWJUZHZ6,1460791604717961216,[],1223198340,VulcanMagma,"Los Angeles, CA",53,False,,,0.0,0.076,0.924,0.0,-0.4019,negative,
2021-11-17,01:38:26,"@nathaliejacoby1 The freeway. I live out in the canyons in south Orange County.the only noise I hear are frogs and crickets until 1 am then they go quiet. I do love the sounds of coyotes now and again. Used to live by the 605 fwy. Weird what you get used to. Quiet, peaceful nights. ❤️❤️",1460784362341879811,[],708330663879925760,caywill18,"South Orange County, CA",4366,False,,,0.0,0.026,0.84,0.134,0.7845,positive,
2021-11-16,22:45:59,"@SeattleKraken Better man than me, because I’d be like this till the playoffs for losing to the Coyotes… https://t.co/3VB0x7de95",1460740964885024771,[],821913829084839936,P1nkyBrain,"Santa Clarita, CA ",1045,True,,,0.0,0.108,0.667,0.225,0.4215,positive,
2021-11-16,21:43:17,Hey Coyotes! Here are this week's events! #coyotepride #lvusd https://t.co/m2HcFXpLki,1460725182155350025,"['coyotepride', 'lvusd']",51948241,CalabasasHS,"Calabasas, CA",2218,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-16,19:58:35,"Please join us Monday, Nov. 22, for a town hall meeting about coyotes https://t.co/TuORVcFCy0",1460698833646665731,[],277822075,CostaMesaPD,"Costa Mesa, CA",9840,True,,,0.0,0.0,0.727,0.273,0.5423,positive,
2021-11-16,19:11:15,Coyotes like dogs are full of HAPPY facial expressions! #coyotes #AnimalOfTheDay #smile https://t.co/Q9NFIbr5uq,1460686924310405120,"['coyotes', 'AnimalOfTheDay', 'smile']",1278335946,RandiFeilich,"Los Angeles, CA",324,True,,,0.0,0.0,0.507,0.493,0.8666,positive,
2021-11-16,18:24:00,"@t_jh2009 @TheTravelCamel @ramblRramblR Oh yes, we have coyotes in the LA area, too - mostly in the mountains on the outskirts. #TRLT",1460675033005641730,['TRLT'],53555760,JLipowski,"Los Angeles, CA",17512,True,,,1.0,0.0,0.886,0.114,0.4019,positive,
2021-11-16,13:54:52,@ABC7 @abc7marccr Bro was probably hunting coyotes,1460607302453526539,[],4025317772,fuckmiggs,"Los Angeles, CA",82,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-16,10:46:18,"The coyotes have “spoken,” about the loss of their natural habitat and now wild boars are roaming around neighbourhoods. Climate has tried to get our attention, and yet, we still pave new highways?",1460559847733305344,[],1335613030852386817,DaleRose111,Ontario ,189,False,,,0.0,0.064,0.866,0.07,0.0516,positive,
2021-11-16,06:36:08,@RedBluBlkSilver @kit_campoy @Desert_Oracle Same here. I spent 6 weird months in the desert outside Palmdale and Edwards.  No UFOs but the nightly chorus of coyotes was something I’ll never forget.  Also saw the biggest dog looking one I’ve ever seen out there. Like a German Shepard joined the pack.,1460496892320649217,[],19115080,FrankMuniz,"Los Angeles, CA",675,True,,,1.0,0.055,0.846,0.099,0.5104,positive,
2021-11-16,06:29:03,I’ve lived in Los Angeles for 2 months and have seen more packs of Coyotes than ever in my life,1460495109967912965,[],1373011088275468288,KelseyNAS,"Los Angeles, CA",32,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-16,06:13:01,Walking around our neighborhood at night is spooky as fuck. I be seeing Coyotes and shit 😲,1460491073814417410,[],458916173,T_Reel_,"Los Angeles, CA",140,False,,,1.0,0.287,0.607,0.105,-0.6705,negative,
2021-11-16,03:37:45,Can we call animal control on these coyotes because damn they are annoying af,1460451999011332099,[],707273041353375744,jOiBoy_,Los Angeles,3485,True,,,1.0,0.31,0.69,0.0,-0.6597,negative,
2021-11-16,00:52:32,"@Skyler4149 I live in a big city of LA I also live on a cul-de-sac against the Santa Monica Mountains ,so the only thing I hear at night are the coyotes!!!",1460410421865684993,[],1159664159421681665,AnnettePursley,"Calabasas, CA",9312,True,,,1.0,0.0,1.0,0.0,0.0,neutral,
2021-11-15,22:49:01,"In other news, yesterday I saw two coyotes crossing a street on @UCLA campus in the middle of the day.",1460379340063981569,[],11419652,archernikov,"Los Angeles, CA",2837,True,,,1.0,0.0,1.0,0.0,0.0,neutral,
2021-11-15,17:13:20,@LeviWenrich @haleymsawyer Good luck to you and the Coyotes!,1460294862134075394,[],954044959153299456,WR_BoysVB,"Santa Clarita, CA",98,True,,,0.0,0.0,0.531,0.469,0.7345,positive,
2021-11-15,14:00:28,Coyote Community Challenge - our LEAD students are inviting students to participate! #peertopeerconnections https://t.co/TKxCW5AS92,1460246326365491207,['peertopeerconnections'],750804291678449664,lc_coyotes,"La Palma, CA",284,True,,,0.0,0.0,0.755,0.245,0.4389,positive,
2021-11-15,06:19:29,I still am fascinated by the eerie sounds of coyotes screaming in my neighborhood,1460130312571162625,[],81504723,aimishere,"Thousand Oaks, CA",668,True,,,1.0,0.266,0.573,0.161,-0.25,negative,
2021-11-15,03:59:53,@justin_ng @redballoonsue @Number10cat 4am was my guess. At least he can go outside at that hour. Mine must wait until the coyotes have gone to sleep here in Southern California.,1460095183618334727,[],230186431,mmorganphillips,"Rancho Palos Verdes, Ca.",7,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-15,02:41:15,"@CheriJacobus We don’t have feral cats, the coyotes ate them, although the rabbits are doing just fine, but not our plants…",1460075392992047104,[],3929255774,ioannis8100,"Sun City, CA",324,True,,,1.0,0.0,0.935,0.065,0.1027,positive,
2021-11-15,01:56:51,@KelmichalBurn I’m getting a really nice camera soon and we are gonna do hawk sighting reports also try to film some coyotes and stuff,1460064219320274947,[],1447191357492117504,AmicoOca,"Los Angeles, CA",434,False,,,0.0,0.0,0.881,0.119,0.4754,positive,
2021-11-15,00:51:45,"@DPrabhata @AlexPhD1 @Davidlaz @lachic288 Somebody suggested to me today that coyotes are evil for 'foraging' in bird's nests.  Not so; baby coyotes gotta eat too, and the are just as cute as the baby birds are.  Besides, there are no baby birds in November. No baby 'yotes either!",1460047836427341824,[],8450132,supermarina,"Los Angeles, California",351,True,,,0.0,0.162,0.784,0.053,-0.7263,negative,
2021-11-14,23:38:15,@mlzema OK I’ll stick to the pack of coyotes and you can keep your kitty cat😂,1460029339123085316,[],1159664159421681665,AnnettePursley,"Calabasas, CA",9312,True,,,1.0,0.071,0.676,0.253,0.7034,positive,
2021-11-14,22:24:24,"@davidsunlee @DGerowPR @BeersWithAndres @RTBarstool Only thing around me are lizards, wild bunnies, bobcats, snakes &amp; coyotes.",1460010754740940801,[],1324923534276096001,AprilEssence,"Los Angeles, CA",618,False,,,1.0,0.0,1.0,0.0,0.0,neutral,
2021-11-14,21:06:17,"#SongDogSunday

""An animal's eyes have the power to speak a great language.""
-Martin Buber

📷 Jeff Arnold 
Pretty Eastern coyote

#coyotewatchcanada #biodiversity #coyotes #keystonespecies #canid #urbanwildlife https://t.co/7kIz7XHCdO",1459991095249620995,"['SongDogSunday', 'coyotewatchcanada', 'biodiversity', 'coyotes', 'keystonespecies', 'canid', 'urbanwildlife']",920244026,CoyoteWatchCAN,"Ontario, CA ",4434,True,,,0.0,0.0,0.774,0.226,0.8074,positive,
2021-11-14,21:05:25,"@DanPriceSeattle Careful of coyotes, Dan…",1459990879632986116,[],922979125798887424,theFinnishSisu,"Seal Beach, CA",919,True,,,0.0,0.0,0.714,0.286,0.1531,positive,
2021-11-14,20:50:48,"Sunday morning with THE COYOTES; @LoukMOfficiel #KassimMeetsers &amp; #SarahBer stars of a show that is ready to hit big in the USA. ""Prowling"" Dec.2, 2021 on @Netflix.⭐️ Interview w/ @HenrickVLA  posting soon. #CoyotesNetflix #Coyotes #risingstars #TVSeries #SundayFunday https://t.co/bfyHaEF59X",1459987199340867590,"['KassimMeetsers', 'SarahBer', 'CoyotesNetflix', 'Coyotes', 'risingstars', 'TVSeries', 'SundayFunday']",49364315,BraveNewHWD,"Los Angeles, CA",3267,True,,,1.0,0.0,0.938,0.062,0.3612,positive,
2021-11-14,19:46:45,Nature Notes: Killing coyotes https://t.co/VrLaGVb1mK via @elkodaily,1459971081624866818,[],920244026,CoyoteWatchCAN,"Ontario, CA ",4434,True,,,0.0,0.423,0.577,0.0,-0.6597,negative,
2021-11-14,19:17:07,@Cougarmagic captured these wonderful coyotes on their way to take a look at the city lights below. :) https://t.co/t37u3MmlIc,1459963622466064387,[],1395857608418816005,SGMTrailbuilder,Angeles National Forest,257,False,,,1.0,0.0,0.717,0.283,0.7717,positive,
2021-11-14,17:26:49,"@carrie4beto Nextdoor sucks for a lot of reasons, good for posting lost/found pets bc everybody is nearby tho.

It’s monitored by local PD’s, a tool to read social temperature. Full of rwnj’s, pol speech banned but only libs get banned.

Coyotes blamed for most things. Weird place for sure.",1459935864637702145,[],20518171,priusjames,"Orange County, CA",13982,True,,,1.0,0.235,0.686,0.08,-0.8579,negative,
2021-11-14,15:14:46,"@KTLAWeekendAM Costco Long Beach $4.04, Vons Ximeno &amp; Los coyotes $4.15",1459902636711297029,[],25922772,debmoler,"Long Beach, CA",91,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-14,13:07:18,Hiking at 5 am and I've seen more coyotes than people.,1459870555943755785,[],2814235556,LAPhil_213,"Los Angeles, CA",194,True,,,1.0,0.0,1.0,0.0,0.0,neutral,
2021-11-14,12:43:49,"@DefenderRadio Radio will be hosting a LIVE event at People Under The Staircase in Hamilton on Nov 17 at 7pm ET! Lesley Sampson of @CoyoteWatchCAN will join Michael to discuss coyotes, coexistence &amp; more. To register free, scan the QR code or click here: https://t.co/m5gZp5OStJ https://t.co/KoQY26M019",1459864646618435585,[],920244026,CoyoteWatchCAN,"Ontario, CA ",4434,True,,,0.0,0.0,0.879,0.121,0.7232,positive,
2021-11-14,04:54:44,@Twitch This is Wolfie (Wolfman) Noodle. He protects my animals from coyotes. I also have goats and giant rabbits. #twitch #dog #pets #aussiedoodle https://t.co/FFtcasKDv8,1459746598607589378,"['twitch', 'dog', 'pets', 'aussiedoodle']",15738982,coffeegirl18,Ontario,467,True,,,1.0,0.0,0.909,0.091,0.3182,positive,
2021-11-14,01:42:23,Thinkin about going primal and living with a pack of Coyotes,1459698190073024518,[],1382487659352879104,VenusAssABoi,"Los Angeles, CA",5268,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-14,00:25:43,@PamelaApostolo1 And this one too ! Coyotes digging for gophers😂😂 https://t.co/TyHgfU9aEA,1459678899621621760,[],1159664159421681665,AnnettePursley,"Calabasas, CA",9312,True,,,0.0,0.132,0.592,0.275,0.7263,positive,
2021-11-13,23:53:58,"@NKyuubi69 @anjgoswami in all fairness, theyd probably be less successful in the mainland US if we let coyotes go ham on them and stopped supplemental feeding lol",1459670908985958404,[],1305675049672695808,webvein,"Los Angeles, CA",4169,False,,,0.0,0.059,0.745,0.196,0.6605,positive,
2021-11-13,23:26:46,@LW3H Will see the Coyotes finally find their home in Abu Dhabi?,1459664063479177231,[],167358280,dtaild,"Long Beach, CA",29,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-13,21:47:08,Find out everything new in town with the Long Beach Daily. https://t.co/NDstGURUCy,1459638990684962822,[],807981013,LongBchCAPatch,"Long Beach, CA",989,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-13,17:16:43,"I recently discovered this critter in my garage. I brought her inside to give her food and keep her safe from coyotes. She weaseled her way into our hearts. Hazel is the sweetest, purrs constantly, and is as sassy as her namesake, my great grandmother. Jack adored her right away. https://t.co/KEvbOjMzjB",1459570938232520705,[],825739404174049280,JLRodgers76,"Los Angeles, CA",499,False,,,0.0,0.0,0.769,0.231,0.9337,positive,
2021-11-13,15:14:16,@Epidiah @Nextdoor You don't count coyotes for wolvember? Had to be some coyote alerts at least,1459540120722292743,[],14254444,krenshar_posts,"Los Angeles, CA",8668,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-13,09:09:52,Again with these damn coyotes 😑,1459448417055166466,[],348930681,ChloeEfuru,"West Covina, CA",800,False,,,1.0,0.31,0.69,0.0,-0.4019,negative,
2021-11-13,08:55:49,Coyotes have the most annoying sound my god,1459444882846617600,[],842830795,Jnoubifoo,"Los Angeles, CA",3683,True,,,0.0,0.27,0.541,0.189,-0.2247,negative,
2021-11-13,04:50:07,@missbriannie The coyotes have entered the chat,1459383046872965124,[],1447304568522645504,DiemondJoe83,Ontario,109,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-13,04:46:09,@DahliaZahava The Blackhawks are dead to me but at least they're not the coyotes,1459382051103117314,[],1573914319,DonutHole2712,LA County,191,False,,,0.0,0.169,0.831,0.0,-0.3919,negative,
2021-11-13,04:35:17,"I dunno, hyenas are actually pretty cool. Them and coyotes",1459379314688872448,[],2471814812,TempVariable,"Los Angeles, CA",528,False,,,0.0,0.0,0.593,0.407,0.6705,positive,
2021-11-13,02:59:23,"Some cities, such as Rome, took advantage of the opportunity to record monuments that are typically surrounded by tourists. In San Francisco, wild animals reclaimed the streets: coyotes and a mountain lion were the new travelers. City streets became their own clean plate frames.",1459355180026130434,[],368547681,JanzaBlake,"Manhattan Beach, CA",310,False,,,1.0,0.0,0.845,0.155,0.7579,positive,
2021-11-13,02:59:12,My dog thinks that coyotes are small dogs and it’s really unhelpful when ur just trying to walk inside the house but all 80 lbs wants to go play.,1459355136631795712,[],1088321177024491521,GardenofLilith_,"Huntington Beach, CA",42,False,,,1.0,0.0,0.9,0.1,0.4767,positive,
2021-11-13,02:47:07,@waffaagain Also lost 3 kitties to coyotes in laurel canyon 🥲,1459352096617078786,[],127091829,Yunkeroo,"Los Angeles, CA",1731,True,,,1.0,0.187,0.813,0.0,-0.3182,negative,
2021-11-13,01:39:07,"2. Want real time alerts on coyotes in your neighborhood or report your encounters? Help UC researchers track coyote patterns at https://t.co/2Drf5wa6DO

3. The invasive shothole borers are damaging our trees. Learn more &amp; detect if trees are infested at https://t.co/XuN42gNSoU",1459334982627852289,[],140620851,FarrahNK,"Irvine, California",2411,True,,,0.0,0.118,0.796,0.086,-0.3612,negative,
2021-11-13,01:01:07,"🚨 News Release: Officer Involved Shooting - Los Coyotes Diagonal and Woodruff Avenue 

Read More ⤵️ 
https://t.co/Oh3HvH7h76

The pictured weapon was recovered at the scene. https://t.co/ZL380Z57Vp",1459325420449501185,[],50097116,LBPD,"Long Beach, CA",16963,True,,,0.0,0.068,0.932,0.0,-0.296,negative,
2021-11-12,23:52:04,Los Coyotes Diagonal has reopened. Thank you for your patience during the investigation.,1459308042390966276,[],50097116,LBPD,"Long Beach, CA",16963,True,,,0.0,0.0,0.828,0.172,0.3612,positive,
2021-11-12,23:06:24,10 traffic signals on Los Coyotes Diagonal will get new tech https://t.co/fVPSaqoTSI,1459296549998145547,[],163633469,presstelegram,"Long Beach, CA",21841,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-12,21:15:05,"The shooting occurred about 8:30 a.m. near Los Coyotes Diagonal and Woodruff Avenue, the Long Beach Police Department reported.
---
Read more: https://t.co/0aETgoO1yJ",1459268535088300037,[],3253791332,SignalTribune,"Long Beach, CA",908,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-12,19:50:12,"Police shoot, wound man after finding him in parked car with gun, LBPD says https://t.co/l6ql895ckz https://t.co/F4iUK46rHR",1459247174424797185,[],20496846,LongBeachPost,"Long Beach, California",58917,True,,,1.0,0.255,0.745,0.0,-0.5859,negative,
2021-11-12,19:46:24,"Here the full story:
https://t.co/fZUYmpMPN2",1459246219696373760,[],833937385352097792,CheantayJensen,"Long Beach, CA",551,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-12,19:46:08,"@Stu_Mundel @TierOnePoster @GDLA @FOXLA Long Beach cops shot someone at North Los Coyotes Diagonal &amp; McNab Long Beach Police very difficult to get information from. Looks like suspect taken to hospital with injuries no word on the officer.

That fits the character limit, my guy.",1459246151597654017,[],1253939558514692098,PplsCityCouncil,Los Angeles,28072,True,,,0.0,0.142,0.809,0.049,-0.5709,negative,
2021-11-12,18:58:45,"Here’s what we’ve got so far:
https://t.co/fZUYmpMPN2",1459234224486027265,[],833937385352097792,CheantayJensen,"Long Beach, CA",551,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-12,18:48:43,"According to reports from the scene, a suspect was shot and wounded by police near Los Coyotes Diagonal and Woodruff Avenue​ Friday. https://t.co/JeAI2zDQVJ",1459231702564417538,[],807981013,LongBchCAPatch,"Long Beach, CA",989,False,,,0.0,0.091,0.909,0.0,-0.296,negative,
2021-11-12,18:42:03,"According to reports from the scene, a suspect was shot and wounded by police near Los Coyotes Diagonal and Woodruff Avenue​ Friday. https://t.co/istEaOMCpX",1459230023731318793,[],226690509,BelmontShrPatch,"Belmont Shore, CA",1967,False,,,0.0,0.091,0.909,0.0,-0.296,negative,
2021-11-12,18:32:08,On the scene of an officer involved shooting this morning at Woodruff Ave and Los Coyotes Diagonal. Police have taped off all of Los Coyotes between Woodruff Ave and  Wardlow Rd to traffic. Police will be briefing us on the details soon. @LongBeachPost https://t.co/atdP0uvPu1,1459227528044843009,[],833937385352097792,CheantayJensen,"Long Beach, CA",551,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-12,18:27:30,"According to reports from the scene, a suspect was shot and wounded by police near Los Coyotes Diagonal and Woodruff Avenue​ Friday. https://t.co/hwzdKk0iQv",1459226361462243332,[],114121395,LosAngelesPatch,"Los Angeles, CA",1258,False,,,0.0,0.091,0.909,0.0,-0.296,negative,
2021-11-12,18:27:20,"According to reports from the scene, a suspect was shot and wounded by police near Los Coyotes Diagonal and Woodruff Avenue​ Friday. https://t.co/JeZMbHmglI",1459226319041056778,[],160922354,CerritosPatch,"Cerritos, CA",553,False,,,0.0,0.091,0.909,0.0,-0.296,negative,
2021-11-12,18:10:26,"#LongBeach police say an #LBPD officer shot someone near Los Coyotes Diagonal and Woodruff Ave.
🔺Los Coyotes Diagonal is closed from Woodruff Avenue to Wardlow Road due to the investigation 

📸 via longbeachgirl90 on Citizen https://t.co/AJCiOfczHA",1459222067421892615,"['LongBeach', 'LBPD']",906659107230248960,ModernTimesLB,"Long Beach, CA",497,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-12,18:06:52,"Police shooting in East Long Beach, unclear if anyone is wounded • Long Beach Post News https://t.co/MZMDsARWbn",1459221167752024066,[],20496846,LongBeachPost,"Long Beach, California",58917,True,,,0.0,0.111,0.889,0.0,-0.25,negative,
2021-11-12,17:59:15,Please be advised Los Coyotes Diagonal is closed from Woodruff Avenue to Wardlow Road for an extended period of time for the investigation.,1459219253240815618,[],50097116,LBPD,"Long Beach, CA",16963,True,,,0.0,0.0,0.905,0.095,0.3182,positive,
2021-11-12,17:56:41,"Media staging location is Los Coyotes Diagonal, south of Wardlow Rd. Los Coyotes is closed, please approach from Wardlow Rd and head south.",1459218605673906177,[],50097116,LBPD,"Long Beach, CA",16963,True,,,0.0,0.0,0.905,0.095,0.3182,positive,
2021-11-12,17:33:00,#LBAlert 🚨@LBPD on scene right now on Los Coyotes Diagonal and Woodruff impacting traffic. https://t.co/JIJ8IDIGSA,1459212647262347265,['LBAlert'],38808088,LongBeachCity,"Long Beach, Calif.",97475,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-12,17:29:17,"#LongBeach: 
There is heavy police activity near Los Coyotes Diagonal and Woodruff due to an officer shooting a person",1459211709445517318,['LongBeach'],906659107230248960,ModernTimesLB,"Long Beach, CA",497,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-12,17:25:30,#LBPD is at the scene of an officer involved shooting which occurred in the area of Los Coyotes Diagonal and Woodruff Avenue. PIO is en route and media staging area will follow.,1459210759557181446,['LBPD'],50097116,LBPD,"Long Beach, CA",16963,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-12,17:15:38,Officer Involved Shooting Long Beach North Los Coyotes Diagonal &amp; McNab Long Beach Police very difficult to get information from. Looks like suspect taken to hospital with injuries no word on the officer. @GDLA @FOXLA #SkyFox https://t.co/TXFYO6QR9g,1459208278072651781,['SkyFox'],162814209,Stu_Mundel,"Los Angeles, CA",43330,True,,,0.0,0.168,0.773,0.059,-0.5709,negative,
2021-11-12,08:47:46,These coyotes are getting out of control. 🤦🏻‍♀️ #626Probs #Rosemead,1459080467525685249,"['626Probs', 'Rosemead']",29153455,msanchez_002,"Rosemead, CA",331,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-12,08:21:33,Obvi coyotes are always out but they seem particularly on one tonight,1459073870321774592,[],17973247,ASamanthaRae,"Los Angeles, CA",4281,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2021-11-12,07:54:21,staying at my dads is wild bro I just pulled out the street to a fucking PACK of coyotes nope,1459067023997104136,[],67692375,angeInumber420,CA,715,True,,,1.0,0.0,1.0,0.0,0.0,neutral,
2021-11-12,07:19:59,Ima need a good knife… my walks got more interesting with coyotes roaming 😗,1459058376067801089,[],981014522717552640,RoboRoobby21,"La Mirada, CA",94,True,,,0.0,0.0,0.556,0.444,0.8622,positive,
2021-11-12,07:01:06,i swear i just heard coyotes howling outside,1459053621878792195,[],819375642563092480,rahimstahir,"Los Angeles, CA",315,True,,,1.0,0.146,0.854,0.0,-0.0516,negative,
2021-11-12,03:52:58,@OrangeUnifiedCA Congratulations!,1459006278479409155,[],750804291678449664,lc_coyotes,"La Palma, CA",284,True,,,0.0,0.0,0.193,0.807,0.636,positive,
2021-11-12,03:52:10,@rt_eagles Wonderful!,1459006078012719105,[],750804291678449664,lc_coyotes,"La Palma, CA",284,True,,,0.0,0.0,0.2,0.8,0.6114,positive,
2021-11-12,00:28:10,@Skyler4149 Okey-dokey if I eat too much before a long run I have running farts but only the coyotes can hear them😂😂,1458954740620922881,[],1159664159421681665,AnnettePursley,"Calabasas, CA",9312,True,,,1.0,0.109,0.65,0.241,0.8271,positive,
2021-11-11,20:00:47,Coyotes can often times be mistaken for large dogs. Know how to identify a coyote when you see one and please report any coyote sighting by completing this form: https://t.co/RiY3dQ5JP9 https://t.co/hgjJQ58gPx,1458887448071749632,[],1245801228488982529,SGVCOGCoyotes,"San Gabriel Valley, CA",34,False,,,0.0,0.074,0.858,0.068,-0.0516,negative,
2021-11-11,19:20:35,"Best walk thru of the year. I love my Coyotes, can’t wait for tomorrow night https://t.co/8tN4QWed63",1458877335105531917,[],870759037532487680,CoachHedlund,"San Bernardino, CA",304,False,,,0.0,0.0,0.625,0.375,0.8555,positive,
2021-11-11,17:27:48,"@VictoryIllinois @mattparlmer *sigh* coyotes eat small dogs

but really, that's on the owners,,,",1458848948890705941,[],881192533056827392,goblinodds,"Burbank, CA",3731,False,,,0.0,0.0,0.92,0.08,0.0129,neutral,
2021-11-11,16:50:05,"@Zomgitsbrian @lpky @NatlGunRights @gunpolicy What do ranchers need guns for? Like, why them specifically? Real question. Like, what are Ranchers shooting? Isn't it illegal to kill bears, wolves, and mountain lions unless they're actively attacking (which is rare)? - and coyotes will run off if you have a big dog.",1458839458933973000,[],1398368041579147265,ChloeMissGurl,"Venice Beach, Los Angeles",34,False,,,1.0,0.122,0.7,0.178,0.3578,positive,
2021-11-11,15:54:20,"My downstairs neighbor when I trip and faceplant on my way to the bathroom at 1am: “STOP WITH THE LOUD PARTIES ALREADY”

My downstairs neighbor when a pack of coyotes is violently murdering a raccoon right outside our building at 1am: 😴😴😴😴😴😴😴😴😴😴😴😴😴😴😴😴😴😴😴😴😴😴",1458825427166785539,[],21642593,i_Lean,Los Angeles,7677,False,,,1.0,0.087,0.877,0.037,-0.6875,negative,
2021-11-11,15:33:20,"36 HOURS to kickoff of the Quarterfinals vs Hawthorne! 

Happy Veterans Day to @CoachChaddick  and @Rodney909 two incredible men who lead our program and fought for our country. Thank you for your service.

Coyotes vs Cougars for a trip to the semis! Can’t wait",1458820144260534278,[],870759037532487680,CoachHedlund,"San Bernardino, CA",304,False,,,0.0,0.046,0.819,0.135,0.6688,positive,
2021-11-11,15:21:24,"Getting up at 5 in the morning☀️ to get my ride🚴🏾 on it no different then leaving at 8 in the morning to workout but there is one difference, rolling in with the coyotes!!#deanaustin #deanaustincomedy #comedian #funny #fitness #keepgoing #keepmoving #idontstop #bikelife #LA https://t.co/HjRfJAPK53",1458817138974543877,"['deanaustin', 'deanaustincomedy', 'comedian', 'funny', 'fitness', 'keepgoing', 'keepmoving', 'idontstop', 'bikelife', 'LA']",82014559,comedianDAustin,Los Angeles,329,True,,,1.0,0.028,0.792,0.18,0.8715,positive,
